Year,Country,Population,Deforestation,Harvest,PerCap-Territorial,PerCap-Consumption,Total-Territorial,Total-Consumption,Population-Increase,Deforestation-Increase,Harvest-Increase,PerCap-Territorial-Increase,Total-Territorial-Increase
1955,ALB,1453.73,0.5789833333333333,0.04266,0.124473828415646,,180.95133858267707,,16.05866921287388,50.668355264869945,40.7456285054442,92.52410423535126,123.44091328955483
1956,ALB,1500.624,0.6080266666666666,0.0495966666666666,0.152554542559639,,228.92700787401571,,19.802456046789743,58.22627794210769,63.63136478609952,135.9566426707294,182.68185312508135
1957,ALB,1549.571,0.6398566666666667,0.0457433333333333,0.265182361852277,,410.9188976377947,,23.710144325880446,66.50937258745874,50.91828879357787,310.15848330898666,407.4076516663897
1958,ALB,1600.983,0.67223,0.0484533333333333,0.204818406817296,,327.91078740157496,,27.81462610831066,74.93385841798013,59.85923237655382,216.79334367171376,304.9082277500165
1959,ALB,1655.02,0.7311266666666666,0.05884,0.238014584499157,,393.9188976377948,,32.1286750089016,90.26048940433543,94.1273507093375,268.13798738988277,386.41584494268943
1960,ALB,1711.189,0.6266966666666667,0.0573266666666666,0.322535323472623,,551.9188976377943,,36.61293232698537,63.084756642349724,89.13449906521541,398.86650893771935,581.516166257081
1961,ALB,1769.079,0.4938933333333333,0.0651033333333333,0.351522144861277,,621.870444509043,,41.23458583948994,28.525454750483604,114.79159793247615,443.70052660644274,667.8931869597351
1962,ALB,1828.232,0.4339966666666666,0.0795433333333333,0.367497252110494,,671.8702362204726,,45.95707107398955,12.938594588968016,162.43264049268745,468.40928066636513,729.6335377733593
1963,ALB,1888.302,0.3874266666666666,0.0644266666666666,0.300722032676993,,567.8540157480312,,50.752765088433314,0.8197219017548086,112.55911140437749,365.12781603891534,601.1930438741063
1964,ALB,1949.013,0.41934,0.0985766666666666,0.282123375259299,,549.8621259842521,,55.599633397254614,9.124502311702523,225.2281975145725,336.3612077896295,578.976439608496
1965,ALB,2009.789,0.41667,0.1238666666666666,0.294975277677168,,592.8380683475178,,60.45169098709704,8.429690414024632,308.6660068184329,356.2392900516946,632.0436558354703
1966,ALB,2070.689,0.4093199999999999,0.1147866666666666,0.336045482345791,,695.8456837931236,,65.3136481284259,6.5170059765967165,278.7088969537017,419.7627187533966,759.23871198273
1967,ALB,2132.443,0.3579266666666667,0.0842866666666666,0.342685217336822,,730.7566929133848,,70.24378443886309,-6.857038765472762,178.08204113054066,430.0324200052919,802.3472505698985
1968,ALB,2195.466,0.3344,0.0901,0.381544273659879,,837.6674803149598,,75.27523148185107,-12.97936382640978,197.2616298251412,490.1358578544585,934.3619909118097
1969,ALB,2259.799,0.3198033333333333,0.14894,0.391466249595685,,884.6350393700793,,80.41126249618785,-16.77784235316569,391.3889805344787,505.4822126151325,992.3581039688129
1970,ALB,2324.731,0.2825566666666666,0.1816333333333333,0.439019486046261,,1020.6022088158105,,85.59511473101162,-26.470511697301426,499.2521720004419,579.0329691690961,1160.2520181907785
1971,ALB,2389.812,0.2606766666666666,0.1793466666666666,0.496561042734766,,1186.6875386600566,,90.79086239463761,-32.16432604980787,491.70790718135004,668.0326954470547,1365.3362031162164
1972,ALB,2455.171,0.2427066666666666,0.1702166666666666,0.626738122296013,,1538.7492624556244,,96.0088042140155,-36.84064432743771,461.58583525789237,869.3780381066758,1800.0663008061788
1973,ALB,2520.436,0.2316599999999999,0.1648666666666667,0.572439178397127,,1442.7963130425412,,101.21924153468595,-39.7153092823747,443.9348949741578,785.3936723318011,1681.5824320621527
1974,ALB,2585.452,0.21466,0.1603466666666666,0.458299176581091,,1184.9105226899349,,106.40979991729085,-44.139205260099054,429.02232486528254,608.8529337142401,1363.1419221874091
1975,ALB,2650.122,0.2372633333333333,0.1545666666666666,0.472826921874601,,1253.0490278521613,,111.5727353578448,-38.257158470893366,409.9527108764999,631.3230479928236,1447.2801769407808
1976,ALB,2713.56,0.4033299999999999,0.1619033333333333,0.497581689423712,,1350.2177691526078,,116.63731396427536,4.958233217386774,434.15814362696744,669.6113332380767,1567.2653202916174
1977,ALB,2774.795,0.33243,0.1471499999999999,0.562351522734491,,1560.410193526052,,121.52601586163618,-13.492015301475483,385.4833388320699,769.7910601602006,1826.8134818935796
1978,ALB,2833.314,0.2685233333333333,0.1521033333333333,0.625284711930651,,1771.6279282990806,,126.19788564740668,-30.12239445538371,401.82558011657477,867.1300432290433,2087.6277092449463
1979,ALB,2888.763,0.25248,0.14289,0.716521588113455,,2069.8610524433884,,130.62466169879494,-34.2973378555381,371.428571428573,1008.2464376061129,2455.889597518044
1980,ALB,2941.651,0.2240433333333333,0.14555,0.479749138412387,,1411.2545327599364,,134.84698007795095,-41.69738816651198,380.2045529528225,642.0296644376092,1642.6342582142784
1981,ALB,2992.389,0.2073799999999999,0.1369766666666666,0.669422297188428,,2003.171918461383,,138.89765300794676,-46.03367365526576,351.9190586165195,935.3978001786388,2373.5410439226785
1982,ALB,3041.179,0.1928466666666667,0.1289466666666666,0.655809518050823,,1994.434134296284,,142.79280717749415,-49.815671000928134,325.4261519850446,914.3428672422974,2362.7515217822565
1983,ALB,3087.911,0.2033833333333333,0.12849,0.674450928736887,,2082.6444418068495,,146.52366072640353,-47.0737229253229,323.9194985153429,943.1756021207777,2471.674682152843
1984,ALB,3131.726,0.1853066666666666,0.1262033333333333,0.682017051641936,,2135.8905330703938,,150.02163531010345,-51.7777989816365,316.3752336962512,954.8781507879966,2537.4236031291275
1985,ALB,3171.725,0.1726066666666666,0.12094,0.678203645547158,,2151.0754576730596,,153.21495918031712,-55.08270950617178,299.01022764764235,948.9799422904543,2556.174132680488
1986,ALB,3207.128,0.1674233333333333,0.1175333333333333,0.685740299522614,,2199.256915327362,,156.0413609647911,-56.43156406408577,287.7708127130772,960.6369112615644,2615.6691824890336
1987,ALB,3237.676,0.1926533333333333,0.11516,0.627765166786438,,2032.5002141404475,,158.48016337453353,-49.865981974792476,279.9406136588597,870.9665713995435,2409.755980065647
1988,ALB,3263.019,0.1680366666666666,0.1028966666666666,0.613031517780142,,2000.333490115441,,160.50342412712297,-56.271956836654155,239.48091938854148,848.1779851307638,2370.036118085203
1989,ALB,3282.182,0.20772,0.10227,0.747233716668108,,2452.557054641164,,162.0333040072426,-45.945195735711245,237.41339491916972,1055.748993881648,2928.4472746985466
1990,ALB,3295.066,0.2066233333333333,0.0827433333333333,0.457263836331546,0.460217419892103,1506.714520125642,1516.4467728941922,163.06189934072177,-46.230580397803664,172.990212251183,607.2515693418287,1760.5094114276767
1991,ALB,3302.081,0.1767233333333333,0.0945933333333333,0.35459853195376,0.381343195870786,1170.9130749924038,1259.226121564201,163.62194251553987,-54.011432735095376,212.08622016936195,448.45878524442526,1345.857703558487
1992,ALB,3303.739,0.1793466666666666,0.0989766666666666,0.207941918238776,0.240879613136952,686.9858250202556,795.8033722254606,163.75430909912484,-53.32876486559164,226.54789398438447,221.62448967359683,748.2984506321814
1993,ALB,3300.711,0.1742366666666666,0.0158233333333333,0.193322010336463,0.221008087691632,638.1000860596771,729.4838261327343,163.51256843863314,-54.65853595066056,-47.795007148355815,199.01182716676624,687.9337457024322
1994,ALB,3293.999,0.1966066666666666,-0.1352266666666666,0.159397814615208,0.196573077775025,525.0562419446804,647.5115216178546,162.9767152968827,-48.83720930232559,-546.1453865610922,146.5411554097272,548.3458323514834
1995,ALB,3284.364,0.2061566666666666,-0.1311033333333333,0.173598187306073,0.211591782780005,570.1596368533231,694.9444340584683,162.20750417936708,-46.35202067954513,-532.5415154514475,168.5049213428178,604.0400528517753
1996,ALB,3271.331,0.2066466666666666,-0.13046,0.168319834240113,0.25246452289078,550.629891664543,825.8950201328182,161.16701341708566,-46.2245083837166,-530.4190036291667,160.34087425921305,579.9244860067171
1997,ALB,3253.719,0.20679,-0.13081,0.12942942257479,0.18621159926453,421.12697139062317,605.8802185473872,159.7609577656393,-46.18720886861028,-531.5737380402521,100.18893899288182,420.0127052687811
1998,ALB,3232.175,0.2299033333333333,-0.1337066666666666,0.148168130790417,0.214142391864323,478.90532813751605,692.1456854240682,158.0409905299613,-40.172445200072865,-541.1305399758068,129.17216429944537,491.3581227772392
1999,ALB,3208.26,0.2079933333333333,-0.1491633333333333,0.254034827373215,0.321776223126809,815.0097752683907,1032.3417856088163,156.1317342896513,-45.87406642783411,-592.1258110634569,292.9165528780565,906.3839811976808
2000,ALB,3182.021,0.1683166666666666,-0.1520333333333333,0.259451531602638,0.349537815291812,825.5802220417578,1112.236668552667,154.03694129406298,-56.199092667609285,-601.5946332343576,301.2945881883806,919.4364974123683
2001,ALB,3153.612,0.17493,-0.1337933333333333,0.278728010928421,0.388174865502641,878.9999999999995,1224.152913947515,151.7689061474618,-54.47811038921609,-541.4164742109328,331.10958594529984,985.399888831333
2002,ALB,3123.551,0.1456266666666666,-0.1348166666666666,0.327511860699569,0.445893979553954,1022.9999999999994,1392.7725857297326,149.36898342783144,-62.10369265199554,-544.792697679535,406.56373641121155,1163.2128399026778
2003,ALB,3092.991,0.21333,-0.1373466666666666,0.379741123609318,0.521172826209882,1174.5358776535081,1611.9828609117292,146.92922299697742,-44.485310063062194,-553.1397778510955,487.34691938679146,1350.3311843384874
2004,ALB,3062.622,0.1686933333333333,-0.1131066666666666,0.372205510211679,0.488571312554516,1139.9247840955127,1496.3092503983369,144.50471106881622,-56.10107301163224,-473.1661717804915,475.69155988101767,1307.5929851346432
2005,ALB,3032.634,0.41873,-0.1101433333333333,0.383511300596477,0.519207522736914,1163.0494095730965,1574.5663865077383,142.11061631094807,8.965762514854765,-463.38942043330144,493.17826527291413,1336.147553874843
2006,ALB,3003.387,0.2973,-0.10759,0.355377070716727,0.516438322883631,1067.3348742886985,1551.0641452505,139.77567935672076,-22.63386622485534,-454.96535796766864,449.6629538625238,1217.958081796085
2007,ALB,2976.084,0.53098,-0.1010666666666666,0.362145539941263,0.546201320028853,1077.7755470905536,1625.5410093167488,137.59594182257126,38.17648742659372,-433.4433080391519,460.1317688020548,1230.8503515326695
2008,ALB,2951.689,0.48538,-0.0899233333333333,0.406569374523007,0.604937882036414,1200.06635051644,1785.5884920901806,135.64836473779758,26.310037039285948,-396.67876388430744,528.8422685786861,1381.8565226857431
2009,ALB,2930.541,0.3420399999999999,-0.0861366666666666,0.410388925475672,0.643966790445611,1202.6615720524014,1887.1710820392714,133.96001219880216,-10.991212928185433,-384.18563730342095,534.7499813493388,1385.061133796807
2010,ALB,2913.399,0.2755733333333333,-0.0807466666666666,0.448150085490189,0.619634535330842,1305.640010917031,1805.2426355983398,132.5914790408931,-28.28777877050389,-366.40272737270493,593.1552991516215,1512.2201623470837
2011,ALB,2900.654,0.2496366666666666,-0.04059,0.500063781731163,0.672289184054888,1450.5120087336247,1950.0783108855471,131.57398078528988,-35.03725614357712,-233.9161992741674,673.4503940607723,1691.1098669260416
2012,ALB,2892.193,0.2279999999999999,0.0485533333333333,0.457682572317176,0.645889144599887,1323.7063318777305,1868.036062787781,130.89849606652498,-40.66774806346124,60.18915649400681,607.8992297502106,1534.5286751597507
2013,ALB,2887.014,0.2123,0.03882,0.499854016034231,0.621801564063351,1443.0855422470495,1795.1498206727913,130.48503012178043,-44.753346113477264,28.076542395249522,673.1259487262377,1681.9395758009694
2014,ALB,2884.102,0.20233,0.04938,0.567753565756311,0.616285366058844,1637.4591945049078,1777.429856821044,130.2525503320341,-47.34783098982503,62.916529198284934,778.1464189296269,1921.954525234894
2015,ALB,2882.481,0.2456733333333333,0.0329766666666666,0.446166172449413,0.559869966269723,1286.0655149281565,1613.8145402431173,130.12313764687661,-36.068631107795596,8.797976465413091,590.0867739369812,1488.0493366698895
2016,ALB,2881.063,0.2073833333333333,0.0314466666666666,0.438791648902668,0.551568706961211,1264.1863843624674,1589.1041935837875,130.00993148552348,-46.03280622468186,3.7501374683824027,578.6805726650266,1461.0327201923865
2017,ALB,2879.355,0.20708,0.0451766666666666,0.501712739872278,0.563065137482725,1444.6090861149432,1621.2644189365717,129.8735731473069,-46.11174240781381,49.048718794677505,676.000843364699,1683.82086629567
2018,ALB,2877.013,0.1813066666666666,0.0312199999999999,0.464356210444675,0.563877675337677,1335.9588540800657,1622.283402356276,129.6865993603612,-52.81871568227754,3.0023094688221845,618.2213691014425,1549.6582385685315
2019,ALB,2873.883,0.16682,0.0225566666666666,0.458403251120399,0.553885129408082,1317.3973105396456,1591.8010573586869,129.436715520421,-56.58856899976578,-25.58011657318814,609.0139061669157,1526.7382188924107
2020,ALB,2866.849,0.1546266666666666,0.0203099999999999,0.477804363679723,0.573241225454184,1369.7929622108504,1643.396033952102,128.87515547884288,-59.76163007555321,-32.99241174529868,639.0216745805332,1591.437006718544
2021,ALB,2854.71,0.14637,0.02231,0.471491925468177,0.56961087662322,1345.9727145532595,1626.0738656050723,127.90603728937504,-61.910255631793056,-26.39392939623862,629.2582043981848,1562.0234752515541
2022,ALB,2842.321,0.13861,0.0240833333333333,0.478553191517162,,1360.2017858662514,,126.91696032674903,-63.929634031036656,-20.543275046739097,640.1798892065672,1579.5937055374409
1950,AND,6.005,0.00813,-0.0007966666666666,0.0,,0.0,,0.0,0.0,-0.0,,
1951,AND,5.827,0.0056733333333333,-0.00075,0.0,,0.0,,-2.964196502914237,-30.217302173022137,-5.857740585766177,,
1952,AND,5.454,0.00681,-0.0006633333333333,0.0,,0.0,,-9.17568692756037,-16.236162361623617,-16.736401673637385,,
1953,AND,5.308,0.0055533333333333,-0.0006066666666666,0.0,,0.0,,-11.60699417152373,-31.693316933169747,-23.84937238493923,,
1954,AND,5.566,0.0053766666666666,-0.00055,0.0,,0.0,,-7.310574521232308,-33.86633866338746,-30.96234309622853,,
1955,AND,6.116,0.0068233333333333,-0.0005066666666666,0.0,,0.0,,1.8484596169858412,-16.072160721607627,-36.401673640170415,,
1956,AND,6.705,0.0059533333333333,-0.0004333333333333,0.0,,0.0,,11.656952539550378,-26.773267732677734,-45.60669456066909,,
1957,AND,7.33,0.0183566666666666,-0.0002833333333333,0.0,,0.0,,22.064945878434642,125.7892578925781,-64.43514644351585,,
1958,AND,7.994,0.01074,-0.0002333333333333,0.0,,0.0,,33.122398001665275,32.10332103321033,-70.71129707113145,,
1959,AND,8.7,0.00844,-0.0002166666666666,0.0,,0.0,,44.87926727726894,3.813038130381298,-72.80334728034083,,
1960,AND,9.443,0.00661,-0.0001899999999999,0.0,,0.0,,57.252289758534545,-18.696186961869614,-76.15062761507332,,
1961,AND,10.216,0.0073366666666666,-0.0001533333333333,0.0,,0.0,,70.12489592006659,-9.758097580976631,-80.75313807531639,,
1962,AND,11.014,0.0058366666666666,-0.0001333333333333,0.0,,0.0,,83.41382181515404,-28.208282082821647,-83.26359832636263,,
1963,AND,11.839,0.0051266666666666,-0.0001099999999999,0.0,,0.0,,97.15237302248127,-36.941369413694964,-86.19246861925825,,
1964,AND,12.69,0.00461,-0.0001,0.0,,0.0,,111.32389675270606,-43.29643296432964,-87.44769874476881,,
1965,AND,13.563,0.0041566666666666,-9e-05,0.0,,0.0,,125.86178184845964,-48.87248872488807,-88.70292887029194,,
1966,AND,14.546,0.00385,-8.999999999999998e-05,0.0,,0.0,,142.2314737718568,-52.64452644526445,-88.70292887029194,,
1967,AND,15.745,0.0035033333333333,-9.333333333333332e-05,0.0,,0.0,,162.19816819317234,-56.90856908569126,-88.28451882845091,,
1968,AND,17.079,0.0035,-0.0001033333333333,0.0,,0.0,,184.41298917568696,-56.94956949569496,-87.02928870293196,,
1969,AND,18.449,0.0031466666666666,-9.666666666666668e-05,0.0,,0.0,,207.22731057452125,-61.295612956130384,-87.86610878660987,,
1970,AND,19.86,0.0028766666666666,-8.666666666666668e-05,0.0,,0.0,,230.72439633638635,-64.61664616646247,-89.12133891213298,,
1971,AND,21.322,0.0026933333333333,-0.0001133333333333,0.0,,0.0,,255.0707743547044,-66.87166871668757,-85.77405857740884,,
1972,AND,22.832,0.0024933333333333,-0.0001,0.0,,0.0,,280.21648626144884,-69.33169331693357,-87.44769874476881,,
1973,AND,24.393,0.0025433333333333,-0.00011,0.0,,0.0,,306.2114904246462,-68.71668716687208,-86.19246861924572,,
1974,AND,26.003,0.0023866666666666,-0.0001233333333333,0.0,,0.0,,333.022481265612,-70.6437064370652,-84.51882845188574,,
1975,AND,27.64,0.0021466666666666,-0.00014,0.0,,0.0,,360.2830974188177,-73.59573595736039,-82.42677824267635,,
1976,AND,29.294,0.0021833333333333,-0.0001433333333333,0.0,,0.0,,387.82681099084095,-73.14473144731488,-82.0083682008395,,
1977,AND,30.949,0.0021466666666666,-0.0001466666666666,0.0,,0.0,,415.38717735220655,-73.59573595736039,-81.58995815900263,,
1978,AND,32.574,0.0019633333333333,-0.0001433333333333,0.0,,0.0,,442.4479600333056,-75.8507585075855,-82.0083682008395,,
1979,AND,34.142,0.0018999999999999,-0.0001566666666666,0.0,,0.0,,468.55953372189856,-76.6297662976642,-80.33472803347952,,
1980,AND,35.611,0.00189,-0.0001366666666666,0.0,,0.0,,493.02248126561193,-76.75276752767527,-82.84518828452576,,
1981,AND,36.987,0.00194,-0.00013,0.0,,0.0,,515.9367194004997,-76.13776137761377,-83.68200836819946,,
1982,AND,38.598,0.00184,-0.0001199999999999,0.0,,0.0,,542.7643630308075,-77.36777367773678,-84.93723849373514,,
1983,AND,40.432,0.0018933333333333,-9.333333333333332e-05,0.0,,0.0,,573.3055786844296,-76.7117671176716,-88.28451882845091,,
1984,AND,42.181,0.0018866666666666,-8e-05,0.0,,0.0,,602.4313072439634,-76.7937679376802,-89.95815899581507,,
