Year,Country,Per-capita_Per-capita territorial,Per-capita_Per-capita consumption
1966,AUS,2.72477204763594,
1967,AUS,2.82608285665525,
1968,AUS,2.92203850839941,
1969,AUS,3.03470088321462,
1970,AUS,3.2040470521278,
1971,AUS,3.17407974557417,
1972,AUS,3.15187585094854,
1973,AUS,3.43636051525227,
1974,AUS,3.30739222471463,
1975,AUS,3.40205656245835,
1976,AUS,3.30128170117344,
1977,AUS,3.4980567349354,
1978,AUS,3.63218011166533,
1979,AUS,3.61485559874604,
1980,AUS,3.79278342601264,
1981,AUS,3.90850866662489,
1982,AUS,3.92248933839766,
1983,AUS,3.68403394727133,
1984,AUS,3.81051241913353,
1985,AUS,3.88244782337084,
1986,AUS,3.81871237176964,
1987,AUS,3.9379642674214,
1988,AUS,3.97577922378116,
1989,AUS,4.17330791898476,
1990,AUS,4.45313763300453,3.89543744063203
1991,AUS,4.41732727461829,3.8548118084953
1992,AUS,4.44697008488643,3.85317671353877
1993,AUS,4.47159761982004,3.83042635665153
1994,AUS,4.50189716170284,3.92423221953448
1995,AUS,4.62464775750573,3.96654406597622
1996,AUS,4.67479257822312,4.01660340413377
1997,AUS,4.74882539093763,4.08635856908538
1998,AUS,4.90247454646109,4.33672293839157
1999,AUS,4.99313166931609,4.30586097337211
2000,AUS,5.0229416176036,4.174705912527
2001,AUS,5.07312862635721,4.24822095452591
2002,AUS,5.08042477986918,4.45888806922106
2003,AUS,5.11854280004336,4.63830043559661
2004,AUS,5.24445351669266,4.71856467398265
2005,AUS,5.22540168412767,4.65427327593509
2006,AUS,5.23309860622692,4.7478396946326
2007,AUS,5.23656326934645,4.81269285836907
2008,AUS,5.19260425690773,4.65999615534284
2009,AUS,5.13418441427747,4.96974598947902
2010,AUS,5.0262897689905,4.89576700757534
2011,AUS,4.93500583302261,4.8102675522773
2012,AUS,4.88207886130864,4.82348934496209
2013,AUS,4.7151701920756,4.49478703609957
2014,AUS,4.57073814775594,4.4190813270637
2015,AUS,4.59888372709589,4.37375918838671
2016,AUS,4.62763097591459,4.18892438809864
2017,AUS,4.59112242313384,4.1862924445552
2018,AUS,4.53816682049371,3.9868080213377
2019,AUS,4.47548400077518,3.89844407330089
2020,AUS,4.2175842623484,3.75815606869571
2021,AUS,4.07062347248047,3.56208784975387
2022,AUS,4.08990435694832,
1950,AUT,0.822119229555999,
1951,AUT,0.916157968501811,
1952,AUT,0.869561732630048,
1953,AUT,0.854967567576029,
1954,AUT,0.963768395804175,
1955,AUT,1.14218991374297,
1956,AUT,1.10732965245474,
1957,AUT,1.14332854410488,
1958,AUT,1.09716006810962,
1959,AUT,1.08608076830822,
1960,AUT,1.19233865963332,
1961,AUT,1.22583889500413,
1962,AUT,1.29648878677564,
1963,AUT,1.40551023289917,
1964,AUT,1.46974747774666,
1965,AUT,1.43187066569371,
1966,AUT,1.46170785963097,
1967,AUT,1.47702472521205,
1968,AUT,1.5570917575761,
1969,AUT,1.63764493130614,
1970,AUT,1.85105671181867,
1971,AUT,1.89516846721028,
1972,AUT,2.0290520373538,
1973,AUT,2.15977501700785,
1974,AUT,2.05831137561323,
1975,AUT,1.95281191906842,
1976,AUT,2.10025665926723,
1977,AUT,2.01974595177193,
1978,AUT,2.06588194832564,
1979,AUT,2.21745104801059,
1980,AUT,1.88126259408673,
1981,AUT,2.01395700092647,
1982,AUT,1.93089273469715,
1983,AUT,1.86550975039631,
1984,AUT,1.95756928988071,
1985,AUT,1.96214570402189,
1986,AUT,1.93781155258079,
1987,AUT,2.06788611498265,
1988,AUT,1.90511430165211,
1989,AUT,1.9233952988525,
1990,AUT,2.20961301804465,3.17770028005815
1991,AUT,2.3143346699051,3.20541055243463
1992,AUT,2.09776445400888,3.2416191291474
1993,AUT,2.09536531477655,3.07576605635829
1994,AUT,2.10030165126247,3.05695936688455
1995,AUT,2.19939884216659,3.19413270693954
1996,AUT,2.31113068671326,3.46432823629298
1997,AUT,2.30496171090761,3.25835898403816
1998,AUT,2.28993434496744,3.36931787440284
1999,AUT,2.24284158650381,3.3077845642248
2000,AUT,2.25455707783588,3.13707236555329
2001,AUT,2.38214572934335,3.27904940378692
2002,AUT,2.43146851243175,3.21429664345484
2003,AUT,2.60156407439625,3.3941145824375
2004,AUT,2.59522122779222,3.49761560209025
2005,AUT,2.62399767888053,3.54209196833151
2006,AUT,2.53580702476204,3.63338587455332
2007,AUT,2.43873827491205,3.47397958191083
2008,AUT,2.41058653019391,3.40153419244237
2009,AUT,2.20211325561199,3.11743926587482
2010,AUT,2.35032700257642,3.30302199817911
2011,AUT,2.27381514194898,3.35528284550848
2012,AUT,2.17841436152428,3.22387395934438
2013,AUT,2.18146623742043,3.05477084467508
2014,AUT,2.04951103605428,3.04376712012418
2015,AUT,2.09581243220208,2.81341708606224
2016,AUT,2.10014211307246,2.88478218787249
2017,AUT,2.15947794830871,2.85030666552363
2018,AUT,2.0552183574799,2.81649365197229
2019,AUT,2.08863869031151,2.74006597016685
2020,AUT,1.90333570469715,2.47633298614647
2021,AUT,2.0195045919184,2.69717803120183
2022,AUT,1.87723637899482,
1950,AZE,0.768119997507542,
1951,AZE,0.814573568201638,
1952,AZE,0.853366797277831,
1953,AZE,0.882057529212131,
1954,AZE,0.939267719834759,
1955,AZE,1.03755552109902,
1956,AZE,1.10780462367556,
1957,AZE,1.17816882746037,
1958,AZE,1.22076431334227,
1959,AZE,1.24378821925361,
1960,AZE,1.25411494002446,
1961,AZE,1.25276400075524,
1962,AZE,1.2738816138339,
1963,AZE,1.32419039916737,
1964,AZE,1.36650354522526,
1965,AZE,1.40872367088187,
1966,AZE,1.44875113292695,
1967,AZE,1.47933298226499,
1968,AZE,1.48810626365561,
1969,AZE,1.51812923687645,
1970,AZE,1.56478208004157,
1971,AZE,1.63037329658457,
1972,AZE,1.68534774450758,
1973,AZE,1.72714770245996,
1974,AZE,1.76374830158086,
1975,AZE,1.82399776203696,
1976,AZE,1.86405430518683,
1977,AZE,1.89796019753963,
1978,AZE,1.93429003424634,
1979,AZE,1.92304874636609,
1980,AZE,1.97155344654066,
1981,AZE,1.90853642500989,
1982,AZE,1.9165488553919,
1983,AZE,1.91463111105939,
1984,AZE,1.90117048951737,
1985,AZE,2.01584190550687,
1986,AZE,2.06835722224778,
1987,AZE,1.89810225691778,
1988,AZE,1.91740611774242,
1989,AZE,1.88080924551276,
1990,AZE,1.87948166214892,1.02943256729351
1991,AZE,1.80129693148578,0.773478193221767
1992,AZE,2.00585675127933,0.473619460950483
1993,AZE,1.70685900617952,0.846912899277966
1994,AZE,1.463565189383,0.660491777976164
1995,AZE,1.15231328406841,0.802721137661896
1996,AZE,1.07267866283502,0.971826227037953
1997,AZE,1.0181041775306,0.874097246068812
1998,AZE,1.07882194178486,1.02501076906708
1999,AZE,0.970956609304319,0.905223562231988
2000,AZE,0.991866435898258,0.793486334194124
2001,AZE,0.936403025979951,0.830141036982448
2002,AZE,0.931373858214073,0.980637405761177
2003,AZE,0.983281785920676,1.09436841347519
2004,AZE,1.02881213257001,1.28461147594019
2005,AZE,1.07810172257788,1.10883623926841
2006,AZE,1.07514735009572,1.14955642481642
2007,AZE,0.923342298283706,0.945454869925355
2008,AZE,1.00186887395703,1.02415067211156
2009,AZE,0.870961262212383,0.954171503935654
2010,AZE,0.813974396766921,0.89376623496901
2011,AZE,0.880972616041646,0.942405513732533
2012,AZE,0.942978004513386,1.0252873604124
2013,AZE,0.95253065788153,1.0319270589232
2014,AZE,0.962295805153876,1.04406342562948
2015,AZE,0.959688749189879,1.02848996675128
2016,AZE,0.95005485454468,0.971692165274466
2017,AZE,0.937803781574985,0.928488187851908
2018,AZE,0.929486670572544,0.950117581581644
2019,AZE,1.00653694649098,1.01074010856536
2020,AZE,0.959271051649883,1.00257252552795
2021,AZE,1.01752567578391,1.02811816128389
2022,AZE,1.00620172353445,
1950,BHS,0.18372446229974,
1951,BHS,0.217142167802642,
1952,BHS,0.248259229923512,
1953,BHS,0.253634466618246,
1954,BHS,0.257408899632913,
1955,BHS,0.378607589459565,
1956,BHS,0.39581684096496,
1957,BHS,0.47997600119994,
1958,BHS,0.469308201400262,
1959,BHS,0.649986725623209,
1960,BHS,0.978165938864629,
1961,BHS,1.23943568243828,
1962,BHS,1.56763390206247,
1963,BHS,1.45507731511848,
1964,BHS,2.13279533090752,
1965,BHS,2.47844306829871,
1966,BHS,1.96929746304263,
1967,BHS,2.93460525820019,
1968,BHS,2.68497816961305,
1969,BHS,2.75029531262571,
1970,BHS,3.91384724587915,
1971,BHS,9.94975760190358,
1972,BHS,9.35037465890579,
1973,BHS,11.0865489235615,
1974,BHS,10.1843285001451,
1975,BHS,11.1480439849046,
1976,BHS,8.55130491890153,
1977,BHS,12.5858589649024,
1978,BHS,8.37381074758668,
1979,BHS,8.60180537618119,
1980,BHS,9.72415121985655,
1981,BHS,3.35049904134955,
1982,BHS,2.65486615367912,
1983,BHS,2.32378276696887,
1984,BHS,2.09813987046267,
1985,BHS,1.67523939252241,
1986,BHS,1.53506323663099,
1987,BHS,1.51788997644923,
1988,BHS,1.61258120498211,
1989,BHS,2.0000527320871,
1990,BHS,2.03931594250016,
1991,BHS,1.97422280825044,
1992,BHS,1.80868381015204,
1993,BHS,1.65183714829056,
1994,BHS,1.6428739068766,
1995,BHS,1.67582472609279,
1996,BHS,1.62330741507151,
1997,BHS,1.41534830786889,
1998,BHS,1.72163425259513,
1999,BHS,1.73290203327172,
2000,BHS,1.70146516765432,
2001,BHS,1.61091661458744,
2002,BHS,1.66466069065455,
2003,BHS,1.66917781913794,
2004,BHS,1.62931484250442,
2005,BHS,1.4950949385286,
2006,BHS,1.43479345779552,
2007,BHS,1.42870722965001,
2008,BHS,1.44158546837746,
2009,BHS,1.59757863591781,
2010,BHS,1.62883902355387,
2011,BHS,1.52665696520704,
2012,BHS,1.46573452930291,
2013,BHS,1.43653571891612,
2014,BHS,1.49821011433168,
2015,BHS,1.56099995670963,
2016,BHS,1.52281956482211,
2017,BHS,1.71670592952734,
2018,BHS,1.64466317994755,
2019,BHS,1.65613251037555,
2020,BHS,1.46627926715559,
2021,BHS,1.41889843970637,
2022,BHS,1.42499176722094,
1950,BHR,3.2181239276477,
1951,BHR,2.66713196071589,
1952,BHR,2.83785422646238,
1953,BHR,2.13860016039501,
1954,BHR,2.17731769739104,
1955,BHR,2.83987691395099,
1956,BHR,2.0693966415417,
1957,BHR,1.43157953258233,
1958,BHR,2.36119589205578,
1959,BHR,2.3143808384782,
1960,BHR,0.977030449745163,
1961,BHR,2.89273522189615,
1962,BHR,2.50347544690498,
1963,BHR,1.81220850403856,
1964,BHR,2.33671156082685,
1965,BHR,1.73564337968624,
1966,BHR,0.889362322190344,
1967,BHR,1.33713326436198,
1968,BHR,1.42788696448309,
1969,BHR,1.60132166722044,
1970,BHR,3.17674282761565,
1971,BHR,3.58886887857588,
1972,BHR,4.12925726835648,
1973,BHR,5.86832507247732,
1974,BHR,5.44661101811719,
1975,BHR,5.50302333085481,
1976,BHR,5.97579021743478,
1977,BHR,6.45975575336862,
1978,BHR,6.40049318247752,
1979,BHR,6.39751714032714,
1980,BHR,5.93223844785505,
1981,BHR,6.16008266433511,
1982,BHR,6.8615942529353,
1983,BHR,5.54386172956627,
1984,BHR,5.98973801157873,
1985,BHR,6.4,
1986,BHR,6.67042799136376,
1987,BHR,6.68074116146732,
1988,BHR,6.85653527766604,
1989,BHR,6.39114261099023,
1990,BHR,6.09537395469896,5.78787888390871
1991,BHR,5.80663248216944,5.90186150718759
1992,BHR,5.16471270986796,5.50702395311673
1993,BHR,8.01049162937224,7.42363962818649
1994,BHR,6.64449095899082,6.54903226450991
1995,BHR,6.60040152686429,6.39538304818536
1996,BHR,6.90929982881673,6.38047756286904
1997,BHR,7.22994803887477,5.93944778581461
1998,BHR,7.45393437178698,6.52573973097067
1999,BHR,7.22200693484136,3.78597311845932
2000,BHR,7.37852101499116,4.22704851385692
2001,BHR,5.74620224472323,3.66066926217403
2002,BHR,5.78731891862826,3.96593911982649
2003,BHR,5.88087479694287,2.96456206927362
2004,BHR,5.85621619435806,2.49611242330116
2005,BHR,5.99280455346132,2.41437584859757
2006,BHR,5.45894523393414,2.23920234920273
2007,BHR,7.02191723142699,2.98701822285412
2008,BHR,7.29576030151294,3.30666877443287
2009,BHR,6.50190179274524,3.93877763069156
2010,BHR,6.53851442685472,4.08386384676195
2011,BHR,6.41011586798786,2.81851264161095
2012,BHR,6.04231803391144,2.74968830442269
2013,BHR,6.74004059574632,2.72402710008877
2014,BHR,6.43209029094777,3.01254749402733
2015,BHR,6.50378238149856,3.65085254467826
2016,BHR,6.11026440409727,3.49779955397525
2017,BHR,6.15139927615359,3.65890743322935
2018,BHR,5.98885529789567,3.65062407678613
2019,BHR,6.86486923927674,3.94456402233377
2020,BHR,6.9079745264603,4.03550101497797
2021,BHR,7.11714206962052,3.35735209733759
2022,BHR,7.01348740577908,
1950,BGD,0.0068221459612193,
1951,BGD,0.0082539729494865,
1952,BGD,0.0085320074629081,
1953,BGD,0.0084978984247734,
1954,BGD,0.0084409074978918,
1955,BGD,0.0084946241111486,
1956,BGD,0.0098230113924857,
1957,BGD,0.0098988361890618,
1958,BGD,0.0108395690451314,
1959,BGD,0.0102476418023363,
1960,BGD,0.0119787448838144,
1961,BGD,0.0120485429191818,
1962,BGD,0.0128482273491906,
1963,BGD,0.0143325711741102,
1964,BGD,0.0142995337754474,
1965,BGD,0.0145620951848715,
1966,BGD,0.014384705642181,
1967,BGD,0.0148148971829839,
1968,BGD,0.016486115639902,
1969,BGD,0.0155356913343132,
1970,BGD,0.0153680980996384,
1971,BGD,0.01439279203811,
1972,BGD,0.0137981503127126,
1973,BGD,0.0174535373614297,
1974,BGD,0.0174089752727474,
1975,BGD,0.0177445602521456,
1976,BGD,0.0198523006353916,
1977,BGD,0.0202054386232262,
1978,BGD,0.0204143623343934,
1979,BGD,0.0220339742371452,
1980,BGD,0.0247049033629462,
1981,BGD,0.0249821107705338,
1982,BGD,0.026357979150846,
1983,BGD,0.0245458984703073,
1984,BGD,0.0264864597558018,
1985,BGD,0.0289798954932896,
1986,BGD,0.0316768415086233,
1987,BGD,0.0320473815778572,
1988,BGD,0.0358229186304858,
1989,BGD,0.0348199415420798,
1990,BGD,0.035868545975344,0.0465787033243525
1991,BGD,0.0368304893083219,0.0483906768537982
1992,BGD,0.0377234893792576,0.050767683828844
1993,BGD,0.0386530272677178,0.0505405019065728
1994,BGD,0.0414010350698706,0.0547986236774112
1995,BGD,0.0487534002864931,0.061115609372579
1996,BGD,0.0489330706769992,0.0619494877933632
1997,BGD,0.0517181681806214,0.0651154008003857
1998,BGD,0.0509147842968279,0.0639444996083616
1999,BGD,0.053990925171303,0.0651241795844654
2000,BGD,0.0560342378603423,0.0540446009040766
2001,BGD,0.0643289666792936,0.0610089308473969
2002,BGD,0.0650701986844063,0.0626152463357956
2003,BGD,0.0668988208380908,0.0688446859977432
2004,BGD,0.0706855560782471,0.0724840445604607
2005,BGD,0.072973674913646,0.0752691711057691
2006,BGD,0.0797738294225695,0.079546900815838
2007,BGD,0.0807441631535065,0.0800416570056524
2008,BGD,0.0850203758239236,0.0838667262447643
2009,BGD,0.0914325320628968,0.0906278115756088
2010,BGD,0.0993030045771049,0.0973313182326341
2011,BGD,0.102760003543772,0.0984266311659733
2012,BGD,0.108939783984166,0.110339571632307
2013,BGD,0.109501527006846,0.108141242427194
2014,BGD,0.115512992385487,0.183234656087216
2015,BGD,0.126506883662868,0.126378749283578
2016,BGD,0.13016174387217,0.194179264677929
2017,BGD,0.136201068633577,0.205684870144663
2018,BGD,0.137652921441016,0.212831565007841
2019,BGD,0.166199420461691,0.242774505630247
2020,BGD,0.152608944829862,0.228744434264946
2021,BGD,0.159605641730711,0.241518904076602
2022,BGD,0.163312829628407,
1950,BRB,0.0949902160077512,
1951,BRB,0.139256370978972,
1952,BRB,0.109354851938087,
1953,BRB,0.134692228258429,
1954,BRB,0.137588822461597,
1955,BRB,0.15396797466127,
1956,BRB,0.153095816110054,
1957,BRB,0.161249553295156,
1958,BRB,0.17799001519427,
1959,BRB,0.177179305457123,
1960,BRB,0.202107073747581,
1961,BRB,0.226788419241928,
1962,BRB,0.302347665748268,
1963,BRB,0.220455749867515,
1964,BRB,0.206895969328728,
1965,BRB,0.235597028111774,
1966,BRB,0.306087364881297,
1967,BRB,0.384554293214289,
1968,BRB,0.500197995039703,
1969,BRB,0.54448573114874,
1970,BRB,0.484678765684743,
1971,BRB,0.544666804208789,
1972,BRB,0.562725398220638,
1973,BRB,0.535474139869115,
1974,BRB,0.545045576385697,
1975,BRB,0.627301792868995,
1976,BRB,0.583832275053451,
1977,BRB,0.644869283794555,
1978,BRB,0.685234393985873,
1979,BRB,0.649932232675739,
1980,BRB,0.72562358276644,
1981,BRB,0.734243219047918,
1982,BRB,0.68846277215794,
1983,BRB,0.729030623184733,
1984,BRB,0.792424822532112,
1985,BRB,0.894945531579227,
1986,BRB,0.966978532881223,
1987,BRB,0.992973613661627,
1988,BRB,0.996501990926923,
1989,BRB,1.04281507130714,
1990,BRB,1.34451871701126,
1991,BRB,1.49211060114927,
1992,BRB,1.42836443918018,
1993,BRB,1.14701880027868,
1994,BRB,1.2133805111851,
1995,BRB,1.33491260944718,
1996,BRB,1.39063460147302,
1997,BRB,1.59720446966706,
1998,BRB,1.62747511603937,
1999,BRB,1.7082291759206,
2000,BRB,1.80346307347833,
2001,BRB,1.69887667265748,
2002,BRB,1.69782144489853,
2003,BRB,1.73397311127872,
2004,BRB,1.74851386811123,
2005,BRB,1.78505240775869,
2006,BRB,1.7915677772292,
2007,BRB,1.81205874724557,
2008,BRB,2.08368450045392,
2009,BRB,1.99382132762077,
2010,BRB,1.83307367445572,
2011,BRB,1.92346219123761,
2012,BRB,1.78200962888253,
2013,BRB,1.79616063319791,
2014,BRB,1.66223918987791,
2015,BRB,1.65511642033778,
2016,BRB,1.65893198797337,
2017,BRB,1.60771392531167,
2018,BRB,1.61556119531342,
2019,BRB,1.62356202896419,
2020,BRB,1.1994143315166,
2021,BRB,1.20022580627897,
2022,BRB,1.20492774369121,
1950,BLR,0.651190939595943,
1951,BLR,0.708007511139508,
1952,BLR,0.75860526722542,
1953,BLR,0.800812470596611,
1954,BLR,0.870657677425538,
1955,BLR,0.98129765400902,
1956,BLR,1.06822399000615,
1957,BLR,1.15872637869274,
1958,BLR,1.22428388725428,
1959,BLR,1.27273893835483,
1960,BLR,1.30956785259638,
1961,BLR,1.33420303037134,
1962,BLR,1.38431970261105,
1963,BLR,1.46886741394127,
1964,BLR,1.54739235071979,
1965,BLR,1.62782963163821,
1966,BLR,1.70643474169918,
1967,BLR,1.77258352685493,
1968,BLR,1.81076719991691,
1969,BLR,1.8738915115268,
1970,BLR,1.95817387337096,
1971,BLR,2.06339017457889,
1972,BLR,2.15586396673856,
1973,BLR,2.23185936268421,
1974,BLR,2.30138758260815,
1975,BLR,2.40263666432365,
1976,BLR,2.47740840480188,
1977,BLR,2.5437787632042,
1978,BLR,2.61366361596246,
1979,BLR,2.61735269570874,
1980,BLR,2.70229098350614,
1981,BLR,2.63534288955401,
1982,BLR,2.66759315199346,
1983,BLR,2.68726658388681,
1984,BLR,2.6925707477746,
1985,BLR,2.88362139805079,
1986,BLR,3.25187454925673,
1987,BLR,2.98926394198479,
1988,BLR,3.01906014109092,
1989,BLR,2.86760516427411,
1990,BLR,2.83550712654825,1.61574580577286
1991,BLR,2.71609069363474,1.74777433604927
1992,BLR,2.43548479234939,1.18124971111323
1993,BLR,2.0979369866097,0.995607954814275
1994,BLR,1.76852872679612,0.789011843801314
1995,BLR,1.58891244381294,0.910800049722347
1996,BLR,1.61443771585143,1.25818245248146
1997,BLR,1.61611268339967,1.1882350515857
1998,BLR,1.58297324533266,1.88245382387071
1999,BLR,1.5347153628996,1.79795742992726
2000,BLR,1.46105222921252,1.12001735953298
2001,BLR,1.4448096296664,1.05119625822803
2002,BLR,1.4499152917989,1.05733321944953
2003,BLR,1.49365320382186,1.10102148785106
2004,BLR,1.58993472781641,1.14031524482289
2005,BLR,1.6292943578448,1.18151988245374
2006,BLR,1.70652431837749,1.29633855400956
2007,BLR,1.67261405023148,1.37089647508411
2008,BLR,1.75214341015121,1.45278892745127
2009,BLR,1.69437610999838,1.57839813023381
2010,BLR,1.75132405769137,1.73210079923888
2011,BLR,1.72375125482154,1.43552735414965
2012,BLR,1.76095068147077,1.79186891142611
2013,BLR,1.80593014123091,1.86941456691343
2014,BLR,1.79202446975006,1.77399019929608
2015,BLR,1.65430210060964,1.68863074301504
2016,BLR,1.6343447101635,1.65158671692954
2017,BLR,1.66945246539328,1.68446182855754
2018,BLR,1.74968787694026,1.78621922085888
2019,BLR,1.75188576318737,1.77716226509166
2020,BLR,1.67305546635053,1.65814508789586
2021,BLR,1.73640780758909,1.75202362930074
2022,BLR,1.68310649735261,
1950,BEL,2.41339728873181,
1951,BEL,2.8205670420668,
1952,BEL,2.61965977411894,
1953,BEL,2.57217895515397,
1954,BEL,2.66286156983604,
1955,BEL,2.84269081049463,
1956,BEL,2.97403086598045,
1957,BEL,2.94826473891079,
1958,BEL,2.66270484995409,
1959,BEL,2.66339485356781,
1960,BEL,2.72388953643343,
1961,BEL,2.75943046512622,
1962,BEL,2.8982412689229,
1963,BEL,3.10520277550959,
1964,BEL,3.02258190550319,
1965,BEL,3.05431595355153,
1966,BEL,3.03013531492131,
1967,BEL,3.07944084195447,
1968,BEL,3.38256663181115,
1969,BEL,3.51373340287463,
1970,BEL,3.55678074403349,
1971,BEL,3.42683470352821,
1972,BEL,3.67559705753184,
1973,BEL,3.88962525293665,
1974,BEL,3.77793752273726,
1975,BEL,3.4054264410891,
1976,BEL,3.62124352885822,
1977,BEL,3.519490633228,
1978,BEL,3.77215235821984,
1979,BEL,3.8873862285281,
1980,BEL,3.74404453364417,
1981,BEL,3.42623154623202,
1982,BEL,3.24226595414722,
1983,BEL,2.79942233761264,
1984,BEL,2.90148205928918,
1985,BEL,2.87287159563729,
1986,BEL,2.825551042076,
1987,BEL,2.82812906944116,
1988,BEL,2.74474682403732,
1989,BEL,2.93305957037941,
1990,BEL,3.29643118374526,4.24651724224397
1991,BEL,3.37124292306348,4.25466415745258
1992,BEL,3.33753450527457,4.69786761697533
1993,BEL,3.29953889250548,4.42280503562246
1994,BEL,3.3826231560851,4.40925942880298
1995,BEL,3.4047136508136,4.50440486196426
1996,BEL,3.49079166545298,4.46375037421242
1997,BEL,3.33241375074217,4.58547071327999
1998,BEL,3.48836579732179,4.83965504876593
1999,BEL,3.32824366837189,5.01507709845474
2000,BEL,3.36948737668978,5.06329152332555
2001,BEL,3.33745517110817,5.01280367165624
2002,BEL,3.34353315228369,5.11211090364854
2003,BEL,3.36477819549378,5.42287623820483
2004,BEL,3.36116362627628,5.70744811510179
2005,BEL,3.26016622962883,5.87101477483977
2006,BEL,3.19457697041493,5.82603403826844
2007,BEL,3.08602071482303,6.01269897323493
2008,BEL,3.05755265030865,5.96090627576853
2009,BEL,2.72297969609015,5.06715024459851
2010,BEL,2.87539673146181,5.42194712355628
